user_id	user_name	count	blankcount	v1count	firstedit	firsteditv1	firsteditblank	days_active	mean_date	mean_date_weighted	countlocalness	v1countlocalness
304854	RussJohnson	1	0	1	2010-06-16	2010-06-16	NULL	1	2010-06-16	2010-06-16	NULL	1.0
2473770	AYO A	2	0	1	2014-11-19	2014-11-19	NULL	2	2014-11-20	2014-11-20	1.0	1.0
364399	Adnan Abedin	15	0	12	2010-10-30	2010-10-30	NULL	1	2010-10-30	2010-10-30	0.0549	0.0446
320590	NWright	1	0	1	2010-07-17	2010-07-17	NULL	1	2010-07-17	2010-07-17	NULL	1.0
2550145	Alex Simmonds	3	0	0	2015-01-02	NULL	NULL	1	2015-01-02	2015-01-02	0.25	NULL
343079	furtive	371	0	341	2010-09-20	2010-09-20	NULL	6	2011-10-22	2012-02-15	0.0452	0.0455
37787	Peter CS	282	0	153	2008-05-13	2008-05-13	NULL	9	2011-08-10	2009-06-16	0.9246	1.0
158826	cquest	86	0	79	2013-03-22	2013-03-22	NULL	2	2013-06-04	2013-03-24	0.0	0.0
4961	Andy Hume	348	2	348	2006-11-29	2006-11-29	2006-11-29	12	2007-06-08	2007-01-28	0.7856	0.7856
3585	SlowRider	8	0	0	2007-12-23	NULL	NULL	3	2008-02-02	2008-02-10	0.0	0.0
2122325	alexelf	32	0	12	2014-06-13	2014-06-13	NULL	2	2014-06-14	2014-06-14	0.9412	1.0
363742	Bordigles	3	0	1	2010-10-27	2010-10-27	NULL	1	2010-10-27	2010-10-27	1.0	1.0
164124	neiled	40	0	40	2009-08-28	2009-08-28	NULL	1	2009-08-28	2009-08-28	1.0	1.0
335632	diaboliketto	3	0	1	2010-08-19	2010-08-19	NULL	1	2010-08-19	2010-08-19	1.0	1.0
131044	liam123	3709	1	251	2009-06-02	2009-06-02	2009-09-18	26	2009-10-05	2009-11-27	0.427	0.3226
3308575	dmaciasw	6	0	6	2015-12-17	2015-12-17	NULL	1	2015-12-17	2015-12-17	1.0	1.0
1998923	nik_tapsw	1	0	1	2014-03-23	2014-03-23	NULL	1	2014-03-23	2014-03-23	1.0	1.0
3170357	Cavendish	1	0	1	2015-08-21	2015-08-21	NULL	1	2015-08-21	2015-08-21	NULL	1.0
502095	Simbirkbeck	30	0	4	2011-09-02	2011-09-02	NULL	1	2011-09-02	2011-09-02	0.0025	0.0004
55164	Tony Polichroniadis	22	0	20	2008-07-29	2008-07-29	NULL	1	2008-07-29	2008-07-29	0.8148	1.0
3367356	greenpenlondon	94	0	38	2015-11-07	2015-11-07	NULL	1	2015-11-07	2015-11-07	0.5193	1.0
2505891	tonysalatino	1	0	1	2015-09-09	2015-09-09	NULL	1	2015-09-09	2015-09-09	1.0	1.0
230479	keitharrowsmith	34	0	0	2010-02-07	NULL	NULL	1	2010-02-07	2010-02-07	0.2048	NULL
2811267	mockturtle	4	0	0	2015-04-07	NULL	NULL	1	2015-04-07	2015-04-07	1.0	NULL
