date	count	v1count	blankcount
2009-02-16	3600	837	0
2009-02-17	1404	271	0
2009-02-18	1899	683	0
2009-02-19	1133	573	0
2009-02-20	2107	986	0
2009-02-21	2081	601	0
2009-02-22	3148	1075	0
2009-02-23	2273	535	0
2009-02-24	1933	546	1
2009-02-25	2450	937	0
2009-02-26	7471	1085	0
2009-02-27	1515	766	0
2009-02-28	7374	1229	0
2009-03-01	3863	1143	0
2009-03-02	1369	646	0
2009-03-03	3426	1144	0
2009-03-04	3078	949	0
2009-03-05	3534	1053	0
2009-03-06	1094	262	0
2009-03-07	711	259	0
2009-03-08	2311	335	1
2009-03-09	1461	305	0
2009-03-10	4136	489	0
2009-03-11	1987	777	0
2009-03-12	1753	436	0
2009-03-13	1664	391	0
2009-03-14	4562	669	1
2009-03-15	2594	558	0
2009-03-16	2802	1042	0
2009-03-17	1105	683	0
2009-03-18	3457	578	0
2009-03-19	365	153	0
2009-03-20	4839	1193	1
2009-03-21	7190	2725	0
2009-03-22	3363	2066	0
2009-03-23	4204	2317	0
2009-03-24	3631	1545	0
2009-03-25	2719	1522	1
2009-03-26	2832	1287	0
2009-03-27	2940	1771	0
2009-03-28	5939	1832	0
2009-03-29	5847	2449	1
2009-03-30	3659	1866	0
2009-03-31	1859	1086	0
2009-04-01	943	339	0
2009-04-02	2090	462	0
2009-04-03	2013	803	0
2009-04-04	3137	1108	0
2009-04-05	5363	1216	0
2009-04-06	2543	796	0
2009-04-07	1043	365	0
2009-04-08	5007	788	0
2009-04-09	1766	551	0
2009-04-10	3010	969	0
2009-04-11	2679	1220	0
2009-04-12	864	309	0
2009-04-13	3703	1076	0
2009-04-14	965	368	0
2009-04-15	1340	721	6
2009-04-16	2855	751	0
2009-04-17	1491	394	0
2009-04-21	1266	959	0
2009-04-22	3463	1824	0
2009-04-23	542	333	0
2009-04-24	1622	1183	0
2009-04-25	616	472	0
2009-04-26	2005	1435	0
2009-04-27	1045	634	0
2009-04-28	2433	1223	0
2009-04-29	851	529	0
2009-04-30	696	308	0
2009-05-01	2496	1768	0
2009-05-02	3682	2382	0
2009-05-03	1910	1420	0
2009-05-04	1358	839	0
2009-05-05	1743	943	0
2009-05-06	1203	823	0
2009-05-07	1379	1045	0
2009-05-08	1186	742	0
2009-05-09	1169	560	0
2009-05-10	2563	1549	0
2009-05-11	1652	541	0
2009-05-12	1252	1043	0
2009-05-13	1336	722	0
2009-05-14	773	296	0
2009-05-15	1746	878	0
2009-05-16	1255	665	0
2009-05-17	1222	833	0
2009-05-18	884	660	0
2009-05-19	1120	855	0
2009-05-20	751	417	0
2009-05-21	1501	1194	0
2009-05-22	1612	1071	0
2009-05-23	1738	1094	0
2009-05-24	1401	667	1
2009-05-25	811	507	2
2009-05-26	2024	1197	0
2009-05-27	974	709	0
2009-05-28	1734	1312	1
2009-05-29	656	309	0
2009-05-30	2305	1353	0
2009-05-31	2387	1821	2
2009-06-01	2403	1768	0
2009-06-02	1136	757	0
2009-06-03	1386	1001	0
2009-06-04	1062	321	0
2009-06-05	2580	2086	0
2009-06-06	1629	1052	0
2009-06-07	1639	1212	2
2009-06-08	1844	1223	0
2009-06-09	917	579	0
2009-06-10	897	742	0
2009-06-11	1636	882	0
2009-06-12	1576	1193	0
2009-06-13	1090	899	1
2009-06-14	400	238	0
2009-06-15	1611	1024	0
2009-06-16	982	625	0
2009-06-17	618	374	0
2009-06-18	672	508	0
2009-06-19	569	345	0
2009-06-20	1958	743	0
2009-06-21	1476	1095	0
2009-06-22	4904	764	0
2009-06-23	1513	543	0
2009-06-24	882	529	0
2009-06-25	945	714	0
2009-06-26	805	546	0
2009-06-27	2540	1207	0
2009-06-28	3476	2150	0
2009-06-29	2935	2457	0
2009-06-30	2819	2272	1
2009-07-01	1358	1172	0
2009-07-02	1426	802	0
2009-07-03	1406	1104	0
2009-07-04	1625	1087	0
2009-07-05	948	631	0
2009-07-06	1659	993	0
2009-07-07	402	232	0
2009-07-08	2572	2056	0
2009-07-09	4311	2347	0
2009-07-10	3163	2322	0
2009-07-11	4076	1214	0
2009-07-12	2162	398	0
2009-07-13	1414	1100	0
2009-07-14	521	428	0
2009-07-15	1367	622	1
2009-07-16	2381	1632	0
2009-07-17	2287	735	0
2009-07-18	1587	1074	0
2009-07-19	8950	2891	0
2009-07-20	1668	1069	1
2009-07-21	3346	2290	0
2009-07-22	3058	1835	0
2009-07-23	1840	1037	1
2009-07-24	1569	748	0
2009-07-25	2817	1177	5
2009-07-26	796	424	0
2009-07-27	1304	786	0
2009-07-28	1788	1245	0
2009-07-29	1289	715	0
2009-07-30	1184	491	0
2009-07-31	1934	1167	0
2009-08-01	1149	471	0
2009-08-02	2659	1736	0
2009-08-03	4051	878	0
2009-08-04	960	443	0
2009-08-05	1550	1005	0
2009-08-06	1511	143	0
2009-08-07	818	339	0
2009-08-08	1810	499	0
2009-08-09	3166	1231	0
2009-08-10	800	403	0
2009-08-11	792	519	0
2009-08-12	876	625	0
2009-08-13	822	507	0
2009-08-14	526	187	0
2009-08-15	1495	782	0
2009-08-16	692	470	0
2009-08-17	390	158	0
2009-08-18	2274	976	0
2009-08-19	536	403	0
2009-08-20	3091	648	0
2009-08-21	1144	534	0
2009-08-22	71	52	0
2009-08-23	517	399	0
2009-08-24	2138	1519	0
2009-08-25	1387	854	0
2009-08-26	1685	501	0
2009-08-27	2521	1546	0
2009-08-28	474	325	0
2009-08-29	1708	1206	0
2009-08-30	1737	833	0
2009-08-31	2222	1356	0
2009-09-01	753	370	0
2009-09-02	259	95	0
2009-09-03	882	406	0
2009-09-04	1782	1016	0
2009-09-05	1400	426	0
2009-09-06	1818	1143	0
2009-09-07	2671	1689	0
2009-09-08	1750	1101	0
2009-09-09	1954	1354	0
2009-09-10	2858	1571	0
2009-09-11	1486	1073	0
2009-09-12	993	571	0
2009-09-13	1200	894	0
2009-09-14	1865	974	0
2009-09-15	465	277	0
2009-09-16	1277	832	0
2009-09-17	2360	1459	0
2009-09-18	976	645	0
2009-09-19	2865	2088	0
2009-09-20	2284	1532	0
2009-09-21	2107	1307	0
2009-09-22	1232	840	0
2009-09-23	1787	1305	0
2009-09-24	2088	1298	0
2009-09-25	2584	1904	0
2009-09-26	4624	2805	0
2009-09-27	3182	1959	0
2009-09-28	1235	800	0
2009-09-29	1617	985	0
2009-09-30	2393	1293	0
2009-10-01	1393	597	0
2009-10-02	1614	928	0
2009-10-03	785	393	0
2009-10-04	3259	2140	0
2009-10-05	2846	1751	0
2009-10-06	928	324	0
2009-10-07	3207	1443	0
2009-10-08	2039	1242	0
2009-10-09	5106	1873	0
2009-10-10	3387	1812	0
2009-10-11	4381	3654	0
2009-10-12	1030	587	0
2009-10-13	1261	624	0
2009-10-14	3490	1588	0
2009-10-15	3473	1932	0
2009-10-16	1918	1107	0
2009-10-17	5172	1436	0
2009-10-18	3526	2100	0
2009-10-19	2729	1621	0
2009-10-20	3224	2230	0
2009-10-21	2268	1215	0
2009-10-22	2144	1420	0
2009-10-23	3336	2026	0
2009-10-24	4538	1901	0
2009-10-25	3629	1455	0
2009-10-26	2465	1495	0
2009-10-27	1990	996	0
2009-10-28	1229	976	0
2009-10-29	1473	877	0
2009-10-30	4536	3111	0
2009-10-31	1794	1098	0
2009-11-01	1773	1116	0
2009-11-02	3145	1873	0
2009-11-03	1598	1052	0
2009-11-04	1267	783	0
2009-11-05	1562	1279	0
2009-11-06	3993	1916	0
2009-11-07	2494	1434	0
2009-11-08	3987	2667	0
2009-11-09	2245	1225	0
2009-11-10	2101	1250	0
2009-11-11	2709	2309	0
2009-11-12	1203	690	0
2009-11-13	1577	857	0
2009-11-14	2435	1191	0
2009-11-15	3254	1752	0
2009-11-16	3996	3236	0
2009-11-17	1397	930	0
2009-11-18	1113	726	0
2009-11-19	1385	787	0
2009-11-20	1885	1015	0
2009-11-21	1868	1017	0
2009-11-22	1349	873	1
2009-11-23	612	458	0
2009-11-24	504	309	0
